,date,account_value
244,2022-01-06,2594215.74115
245,2022-01-09,2601110.1631000005
246,2022-01-10,2643185.6770000006
247,2022-01-11,2706219.6770000006
248,2022-01-12,2653676.8770000013
249,2022-01-13,2711697.2770000007
250,2022-01-16,2698857.615300001
251,2022-01-17,2762089.2841000003
252,2022-01-18,2753162.6616
253,2022-01-19,2795366.6304
254,2022-01-20,2795478.6079000006
255,2022-01-23,2758606.857100001
256,2022-01-24,2727465.1289000004
257,2022-01-25,2729679.5066
258,2022-01-26,2690893.175650001
259,2022-01-27,2718814.9532500003
260,2022-01-30,2740837.55325
261,2022-01-31,2726382.7532500005
262,2022-02-01,2750629.4532500003
263,2022-02-02,2745818.853250001
264,2022-02-03,2743989.4226500005
265,2022-02-06,2805144.02265
266,2022-02-07,2774411.9226500005
267,2022-02-08,2758854.222650001
268,2022-02-09,2783758.9226500005
269,2022-02-10,2779315.1325500007
270,2022-02-13,2751896.232550001
271,2022-02-14,2742401.4325500005
272,2022-02-15,2734826.3325500004
273,2022-02-16,2746150.9325500005
274,2022-02-17,2731287.0325500006
275,2022-02-20,2703162.9325500005
276,2022-02-22,2689705.53255
277,2022-02-23,2679906.93255
278,2022-02-24,2619817.43255
279,2022-02-27,2585341.932550001
280,2022-02-28,2622674.9037500005
281,2022-03-01,2619873.9819
282,2022-03-02,2597646.4521500003
283,2022-03-03,2570908.0227
284,2022-03-06,2525593.9929500013
285,2022-03-07,2459659.7633500006
286,2022-03-08,2442982.63455
287,2022-03-09,2527830.4130500006
288,2022-03-10,2529489.41305
289,2022-03-13,2543570.6130500003
290,2022-03-14,2536029.0130500006
291,2022-03-15,2534886.91305
292,2022-03-16,2522059.4130500006
293,2022-03-20,2504129.0130500016
294,2022-03-21,2525024.313050001
295,2022-03-22,2542194.0130500006
296,2022-03-23,2532122.0130500006
297,2022-03-24,2533205.8130500005
298,2022-03-27,2546076.9130500006
299,2022-03-28,2544303.51305
300,2022-03-29,2539996.977600001
301,2022-03-30,2532948.0493500005
302,2022-03-31,2529670.7212000005
303,2022-04-03,2522028.0930500007
304,2022-04-04,2504732.7649000003
305,2022-04-05,2509909.437150001
306,2022-04-06,2488947.409600001
307,2022-04-07,2479137.1096
308,2022-04-10,2492992.6096000005
309,2022-04-11,2491660.009600001
310,2022-04-12,2471454.709600001
311,2022-04-13,2479858.0835500006
312,2022-04-17,2486225.157900001
313,2022-04-18,2463999.1261500004
314,2022-04-19,2477188.7008500006
315,2022-04-20,2527432.6755
316,2022-04-21,2550364.01445
317,2022-04-24,2561746.3565000007
318,2022-04-25,2563846.3252500007
319,2022-04-26,2586271.3296000003
320,2022-04-27,2564437.8296
321,2022-04-28,2567240.24705
322,2022-05-05,2562268.6565000005
323,2022-05-08,2553661.6565
324,2022-05-09,2563485.4565
325,2022-05-10,2534560.056500001
326,2022-05-11,2502174.0564999995
327,2022-05-12,2490355.356500001
328,2022-05-16,2449782.4565000003
329,2022-05-17,2453318.7565
330,2022-05-18,2431536.9565000003
331,2022-05-19,2449005.7565000006
332,2022-05-22,2432491.7565
333,2022-05-23,2443459.1564999996
334,2022-05-24,2433604.6565000005
335,2022-05-25,2413814.956500001
336,2022-05-26,2439363.3565
337,2022-05-29,2492912.056500001
