date,a2c,ddpg,td3,ppo,sac,mvo
2021-02-10,2059855.43915,2042563.5030999999,2108330.30205,2001755.0473999993,2121255.9861500002,2144163.231275839
2021-02-11,2108426.75555,2075272.3030999997,2172261.60205,2007681.6229499998,2248956.68615,2223509.320174586
2021-02-14,2193026.6739999996,2142365.1031,2167463.80205,2014052.5962499995,2267141.58615,2229839.85813504
2021-02-15,2209719.69665,2155775.0030999994,2155424.20205,2016113.0632999996,2268686.78615,2222186.173581064
2021-02-16,2181184.91765,2130815.9030999998,2179383.4020499997,2012476.8970499996,2260374.3861499997,2237548.793588874
2021-02-17,2157565.64485,2112031.5030999994,2156467.2020499995,2011106.5875499996,2242976.3861499997,2214129.7194659775
2021-02-18,2155838.37265,2107013.803099999,2145212.5020500002,2011466.2987499996,2241266.28615,2206604.0977648436
2021-02-22,2163500.8026500004,2112513.7030999996,2110096.20205,2013432.7045999994,2237246.8861499997,2189471.105963371
2021-02-23,2177041.74405,2125740.9030999998,2085989.5020499998,2016704.5822999994,2258526.2861499996,2189505.3483334314
2021-02-24,2181957.6286,2129796.5030999994,2101139.60205,2016563.5144999993,2256083.08615,2195748.860696619
2021-02-25,2170852.89905,2122641.4030999998,2101843.50205,2015487.7485499994,2247106.48615,2189721.9773542993
2021-02-28,2192032.9807,2139493.7030999996,2111613.9020499997,2018509.996699999,2282524.6861499995,2203146.2788618333
2021-03-01,2172483.8204000005,2121387.1030999995,2112619.20205,2015597.8060499988,2258580.08615,2192429.7887305627
2021-03-02,2154178.1721500005,2112451.0030999994,2127968.80205,2012465.3517499988,2236540.38615,2192106.817908088
2021-03-03,2134555.9181999997,2095515.8030999997,2128073.80205,2009067.6355999985,2217339.38615,2183896.550124743
2021-03-04,2136650.1674,2099729.1031,1727282.1020499999,2009403.2598499984,1860710.3861499995,1848701.334687551
2021-03-07,2221714.6213999996,2173180.0030999994,1783329.0020499998,2017776.7801499986,1927703.2861499996,1916359.0199597278
2021-03-08,2222516.99095,2184154.1030999995,1809705.8020499998,2014730.6052499984,1907428.2861499996,1930489.3131630865
2021-03-09,2269813.9382499997,2224981.4030999998,1844871.40205,2017491.064149998,1913682.0861499999,1956988.2442823153
2021-03-10,2313222.8382499996,2277799.6030999995,1885319.5020499998,2018887.4929999975,1921923.5861499994,2003667.3156274115
2021-03-11,2255426.83825,2220058.803099999,1839596.8020499998,2014947.3069499973,1900440.5861499994,1961562.1214561379
2021-03-14,2241741.53825,2199490.703099999,1827931.3020499998,2012752.861899997,1887301.1861499995,1941164.0069763754
2021-03-15,2242727.8133,2199657.6030999995,1826596.4020499997,2013458.7391999967,1889105.6861499995,1936100.4410142489
2021-03-16,2281810.1898999996,2230759.4030999998,1825524.1020499999,2020411.0093999961,1926177.3861499995,1947865.779144587
2021-03-18,2231789.65635,2195702.8030999997,1805383.3020499998,2012445.611399996,1886304.6861499997,1926434.9201953753
2021-03-21,2174022.83655,2141781.7030999996,1769803.50205,2004825.389949996,1845696.6861499997,1885233.123959307
2021-03-22,2249761.37895,2204702.803099999,1809879.40205,2016787.7403499961,1917142.9311999995,1934520.7192941478
2021-03-23,2208347.0217999998,2168319.0030999994,1787788.30205,2011157.079949996,1884715.9961999997,1903724.768121586
2021-03-24,2189725.6572000002,2159832.0030999994,1780185.8020499998,2008179.3706999957,1874234.0558499997,1898251.3902386355
2021-03-25,2207104.5978499996,2173469.2030999996,1792903.50205,2009543.287999996,1877196.2978999997,1909322.7206365296
2021-03-28,2195215.7446999997,2164680.4030999998,1795031.90205,2006476.7932999958,1860405.0921999998,1901892.0653111807
2021-03-29,2204470.1950499997,2179527.2030999996,1806500.90205,2008301.7249999954,1862646.4430999998,1912574.5510996887
2021-03-31,2169778.74605,2149032.4030999998,1781536.6020499999,2003197.6411999953,1838461.3878499998,1887989.119120406
2021-04-01,2175490.9122,2148779.7030999996,1779787.7020499997,2004724.699899995,1842572.9144499998,1887153.3380321017
2021-04-04,2118690.0739999996,2094286.5030999999,1726320.80205,1999314.2460499948,1819818.8124499999,1838817.6429039864
2021-04-05,2139121.54545,2116828.1030999995,1742611.1020499999,2003758.0357999946,1838422.7124499995,1859210.054535944
2021-04-06,2151697.61145,2137319.7030999996,1762683.40205,2004771.5902499948,1846056.51245,1880286.4212730941
2021-04-07,2189392.1776,2176331.7030999996,1789591.70205,2009558.0367499946,1867026.1124499997,1908786.0125111723
2021-04-08,2171897.3301999997,2160638.0030999994,1782654.4020499997,2005712.7463999947,1850036.5124499998,1893882.9162180251
2021-04-11,2128897.5756999995,2109883.4030999998,1759189.40205,1998867.9851499947,1823726.8124499999,1850960.2091954371
2021-04-12,2127041.84065,2106503.3030999997,1756243.0020499998,1998979.574949995,1824460.5124499998,1850357.2357797883
2021-04-13,2160894.004,2136544.0030999994,1768304.90205,2006448.263899995,1852129.0124499998,1870418.7481462604
2021-04-15,2171156.4553,2140821.1030999995,1772283.20205,2008901.1986999952,1857214.81245,1872936.502662579
2021-04-18,2162809.3943,2128650.4030999998,1762014.50205,2008165.8159499953,1850183.51245,1858577.9392013103
2021-04-19,2166523.52925,2128903.9030999998,1763502.6020499999,2009126.5383499954,1851011.3124499999,1859020.0287108412
2021-04-20,2180265.66495,2142737.9030999998,1775830.50205,2011451.154049995,1854871.2124499998,1870702.9907070661
2021-04-21,2172533.90115,2141339.0031,1775685.8020499998,2010181.6537999948,1847285.9124499997,1872176.7151471279
2021-04-22,2172716.1374500003,2141355.7030999996,1779899.40205,2008625.062099995,1844483.4124499995,1871621.5391295957
2021-04-25,2196243.3777,2169288.1030999995,1790082.40205,2014799.7807499953,1865820.8124499996,1891753.083384246
2021-04-26,2181820.83565,2161623.7030999996,1788852.1020499999,2009397.958749995,1850316.9124499997,1890557.5446534716
2021-04-27,2177202.3789499993,2161339.4030999993,1775282.5020499998,2010439.0717999951,1854496.5124499998,1887738.9653766262
2021-04-28,2205639.52665,2181764.8030999997,1776653.20205,2019156.5781499953,1880659.5124499998,1898709.439655452
2021-04-29,2188008.8427999998,2167274.203099999,1777365.1020499999,2013912.429299995,1861234.5124499998,1896322.6218755331
2021-05-02,2150598.58615,2127346.4030999998,1785264.3020499998,2000883.513199995,1811822.9124499997,1875893.407874143
2021-05-03,2138097.13235,2112762.4030999998,1778610.6020499999,1997574.877499995,1802668.1124500001,1864726.8707834543
2021-05-04,2119589.98175,2104148.4030999998,1793191.7020499997,1989602.8619499952,1774612.0124499998,1862961.9709868834
2021-05-05,2099833.9153,2087577.5030999999,1794919.00205,1982265.6943999953,1752429.9124499997,1856885.4442758504
2021-05-06,2135165.5933499997,2115540.6030999995,1808286.20205,1991909.2704999954,1786738.2124499995,1879779.369438054
2021-05-09,2149135.66445,2129346.0030999994,1832508.8020499998,1993831.6898499955,1802899.2124499995,1898566.1112222148
2021-05-11,2172875.2364,2152521.6030999995,1851820.00205,1997438.197999995,1818416.5124499998,1922906.0261241107
2021-05-12,2179305.5081499997,2155344.303099999,1841671.7020499997,2001543.7853999953,1831889.11245,1918026.6514017757
2021-05-16,2164187.4197,2141706.7030999996,1835026.5020499998,1999635.1494499948,1824425.9124499995,1905073.7518785382
2021-05-17,2175456.87275,2146665.2030999996,1846378.6020499999,2000684.1241999948,1836538.81245,1911273.288874051
2021-05-18,2168412.13625,2145439.9030999998,1841489.80205,2001990.4930999945,1843007.11245,1915988.1038509505
2021-05-19,2170692.3036499997,2138252.4030999998,1832042.6020499999,2002722.4547999944,1839403.11245,1906456.7160137673
2021-05-20,2162517.2007999998,2127077.6030999995,1823896.30205,2000598.0124999941,1827942.4124499997,1896715.337453553
2021-05-23,2152337.3359,2120616.1031,1824124.5020499998,1997877.3815999941,1820896.1124499997,1891059.5957330158
2021-05-24,2154280.968,2127390.7030999996,1839166.40205,1996666.865149994,1819534.41245,1902675.043252943
2021-05-25,2162089.9132499998,2135880.1030999995,1841988.9020499997,1999139.6550499941,1824712.1124500001,1905835.5478211076
2021-05-27,2169986.26025,2137132.5031,1843152.1020499999,1999446.032049994,1826002.6124500001,1907575.0282536745
2021-05-30,2137536.89745,2103476.5030999994,1830843.3020499998,1987672.2074499936,1791862.3124499999,1886438.6443417035
2021-05-31,2140317.2227499997,2102666.0030999994,1831430.8020499998,1985114.0428999935,1782890.9124499997,1885993.0626603728
2021-06-01,2153077.2416499997,2115988.1030999995,1848271.7020499997,1985380.0912499933,1787335.3124499996,1900143.3070591264
2021-06-02,2153237.8660000004,2117460.0030999994,1853096.8020499998,1983386.4382499931,1780835.81245,1903746.3497342886
2021-06-03,2158569.68475,2113780.6031,1851742.40205,1984422.895099993,1775622.8124499999,1896097.5603644403
2021-06-06,2150626.6501999996,2112077.803099999,1843754.1020499999,1978887.8468499929,1769274.9124499997,1893810.4645144106
2021-06-07,2144901.2501999997,2111852.7030999996,1831114.30205,1974515.925449993,1773233.21245,1887146.0258148336
2021-06-08,2162631.4463000004,2118648.5030999994,1833946.8020499998,1971110.0250499933,1778349.7124499998,1888284.74735296
2021-06-09,2158315.9463,2111998.5030999994,1830021.50205,1977815.9408499931,1777239.5124499998,1882996.776049368
2021-06-10,2145605.1463,2102209.603099999,1818047.20205,1971552.5249999934,1769683.4124499997,1875109.5748115785
2021-06-13,2141475.1463,2098227.5030999994,1803251.1020499999,1966893.8383999937,1772898.5124499998,1870287.1036477322
2021-06-14,2146283.4463000004,2094411.2030999996,1802517.5020499998,1969604.0733499934,1770142.01245,1864350.123084202
2021-06-15,2156958.6463,2107767.3030999997,1814310.70205,1976057.1958499935,1775297.31245,1875399.0185756627
2021-06-16,2161508.2462999998,2114930.9030999993,1814184.20205,1976852.488999993,1782618.9124499997,1880828.3862489848
2021-06-17,2173546.8463000003,2121741.4030999998,1819027.0020499998,1985942.978549993,1796735.5124499998,1886107.406166839
2021-06-20,2190384.7463,2135546.9030999998,1828145.5020499998,1989973.127499993,1805127.8124499999,1897637.771187046
2021-06-21,2194108.7463,2141004.1031,1835608.40205,1990675.958599993,1816795.41245,1910238.4676532042
2021-06-22,2198247.8463000003,2139436.4030999993,1834780.0020499998,1991051.4865999932,1813895.8124499996,1908863.2291965708
2021-06-23,2180008.8463,2126886.6031,1815523.6020499999,1981442.7129499936,1805342.31245,1892553.8984430598
2021-06-24,2186943.1463,2124489.5030999994,1817463.8020499998,1983685.1806999934,1805097.3124499994,1891739.2656257143
2021-06-27,2179729.6463,2116818.5030999994,1806399.90205,1976683.8388499934,1794993.91245,1888120.463289523
2021-06-28,2187852.4463000004,2133178.3030999997,1811423.3020499998,1984069.826649993,1812683.6124499997,1895936.1463128985
2021-06-29,2184622.5463000005,2132697.4030999993,1808695.6020499999,1980585.8833999932,1813414.6124499997,1892125.6993579832
2021-06-30,2187276.6462999997,2138466.303099999,1821736.70205,1985567.1546499934,1816089.1124500001,1901105.9019806432
2021-07-05,2186478.2463,2132086.6030999995,1826728.8020499998,1985026.4052999937,1817929.1124500001,1901297.7640505903
2021-07-06,2190700.9463,2134588.9030999998,1821963.7020499997,1982820.7581499936,1817177.8124499999,1900184.7681037264
2021-07-07,2198358.9463,2147695.2030999996,1825442.1020499999,1988570.4199499933,1824929.2124499998,1909952.4266606094
2021-07-08,2215605.6462999997,2161954.9030999993,1840754.50205,1995678.9585499936,1838550.8124499999,1928366.0336272658
2021-07-12,2250601.3463000003,2200147.3030999997,1887377.8020499998,2004784.7686999936,1846133.2124499998,1966146.85252214
2021-07-13,2259075.7462999998,2205958.2030999996,1895260.4020499997,2010825.942699994,1852653.21245,1966078.34192017
2021-07-14,2250420.0463,2194127.9030999998,1880679.6020499999,2005881.0928999938,1853021.41245,1956177.015362522
2021-07-15,2262273.0463000005,2206541.7030999996,1894368.20205,2008276.4623999938,1860310.41245,1972275.1905234153
2021-07-18,2276077.2462999998,2227870.3030999997,1927131.6020499999,2011184.4225999936,1877847.3124499996,1997784.2933917362
2021-07-19,2276966.3463,2219044.6030999995,1909646.20205,2016315.5715999934,1886897.2124499998,1989397.2506539042
2021-07-25,2241924.5462999996,2194421.1030999995,1880864.40205,2015638.3009999937,1887050.21245,1971915.414284332
2021-07-26,2242307.2463,2192715.4030999998,1870546.7020499997,2012774.7329499936,1891082.71245,1965976.0480351527
2021-07-27,2239317.6462999997,2204163.7030999996,1865315.2020499997,2012301.6756499936,1886995.9124499997,1971948.6885238998
2021-07-28,2236703.1463,2201709.2030999996,1868466.0020499998,2010110.6200999934,1882076.8124499996,1971735.5519118872
2021-07-29,2241771.4463,2203189.803099999,1866786.8020499998,2011398.5726499935,1885579.3124499999,1972724.3050708561
