,date,account_value
788,2020-03-11,2289795.9368500006
789,2020-03-12,2072167.2868500007
790,2020-03-13,2192868.4368500006
791,2020-03-16,2036840.786850001
792,2020-03-17,1987412.9368500009
793,2020-03-18,1834323.6868500009
794,2020-03-19,1798984.536850001
795,2020-03-20,1848466.786850001
796,2020-03-23,1611466.1368500008
797,2020-03-24,1610302.9868500012
798,2020-03-25,1746803.6868500009
799,2020-03-26,1826497.7868500007
800,2020-03-27,1835811.2868500007
801,2020-03-30,1739460.136850001
802,2020-03-31,1814133.3868500008
803,2020-04-01,1769146.3868500008
804,2020-04-03,1718175.5868500008
805,2020-04-07,1865777.4368500009
806,2020-04-08,1841832.786850001
807,2020-04-09,1964100.636850001
808,2020-04-13,1915558.7368500007
809,2020-04-15,1873190.2368500007
810,2020-04-16,1913802.986850001
811,2020-04-17,1943018.5868500008
812,2020-04-20,1986851.286850001
813,2020-04-21,1924992.686850001
814,2020-04-22,1936786.2368500007
815,2020-04-23,1929224.0868500012
816,2020-04-24,1890905.8868500006
817,2020-04-27,1906902.4868500012
818,2020-04-28,1944897.636850001
819,2020-04-29,2002419.5868500012
820,2020-04-30,2067239.036850001
821,2020-05-04,1908270.536850001
822,2020-05-05,1886347.4368500009
823,2020-05-06,1908189.9868500012
824,2020-05-07,1860486.7368500012
825,2020-05-08,1850080.2368500007
826,2020-05-11,1822064.6368500006
827,2020-05-12,1825930.086850001
828,2020-05-13,1859146.1868500009
829,2020-05-14,1804971.236850001
830,2020-05-15,1807688.4868500007
831,2020-05-18,1706305.4368500009
832,2020-05-19,1715721.8868500008
833,2020-05-20,1784307.4368500009
834,2020-05-21,1784509.9368500009
835,2020-05-22,1752698.6868500009
836,2020-05-26,1774941.686850001
837,2020-05-27,1830554.8368500012
838,2020-05-28,1875188.4368500009
839,2020-05-29,1902058.336850001
840,2020-06-01,1982147.9868500012
841,2020-06-02,2018220.8868500006
842,2020-06-03,2047889.286850001
843,2020-06-04,2021648.6868500009
844,2020-06-05,2060941.3368500008
845,2020-06-08,2088629.6868500009
846,2020-06-09,2053169.8368500008
847,2020-06-10,2052715.1868500009
848,2020-06-11,2005028.286850001
849,2020-06-12,2033577.6868500009
850,2020-06-15,1978407.286850001
851,2020-06-16,2023834.1368500008
852,2020-06-17,2017642.136850001
853,2020-06-18,2068806.386850001
854,2020-06-19,2080217.3368500008
855,2020-06-22,2080693.836850001
856,2020-06-23,2112105.2368500005
857,2020-06-24,2073102.336850001
858,2020-06-25,2053166.386850001
859,2020-06-26,2078216.0868500008
860,2020-06-29,2067506.436850001
861,2020-06-30,2050968.4368500009
862,2020-07-01,2087246.886850001
863,2020-07-02,2130319.886850001
864,2020-07-03,2132758.5368500007
865,2020-07-06,2154787.586850001
866,2020-07-07,2152778.9868500005
867,2020-07-08,2141113.9368500006
868,2020-07-09,2163732.1868500006
869,2020-07-10,2123788.636850001
870,2020-07-13,2106026.3368500005
871,2020-07-14,2075627.1368500006
872,2020-07-15,2066006.786850001
873,2020-07-16,2089657.6868500009
874,2020-07-17,2179308.2868500003
875,2020-07-20,2189133.9868500005
876,2020-07-21,2243514.7368500005
877,2020-07-22,2246481.5868500005
878,2020-07-23,2260593.7368500005
879,2020-07-24,2232301.3868500004
880,2020-07-27,2210603.5868500005
881,2020-07-28,2238752.586850001
882,2020-07-29,2210426.386850001
883,2020-07-30,2158548.5368500007
884,2020-07-31,2142644.886850001
885,2020-08-03,2132762.386850001
886,2020-08-04,2159194.9868500005
887,2020-08-05,2168413.7868500003
888,2020-08-06,2185658.1868500006
889,2020-08-07,2177149.1868500006
890,2020-08-10,2196589.886850001
891,2020-08-11,2202415.1868500006
892,2020-08-12,2182879.136850001
893,2020-08-13,2196542.2368500005
894,2020-08-14,2178856.886850001
895,2020-08-17,2185623.9368500006
896,2020-08-18,2210435.6868500006
897,2020-08-19,2220596.886850001
898,2020-08-20,2198883.5368500007
899,2020-08-21,2226064.7368500005
900,2020-08-24,2244168.086850001
901,2020-08-25,2251433.3868500004
902,2020-08-26,2243177.7368500005
903,2020-08-27,2259705.386850001
904,2020-08-28,2272693.5868500005
905,2020-08-31,2224796.5368500003
906,2020-09-01,2246756.0868500005
907,2020-09-02,2248392.7368500005
908,2020-09-03,2278128.2368500005
909,2020-09-04,2234726.386850001
910,2020-09-07,2238058.636850001
911,2020-09-08,2239873.086850001
912,2020-09-09,2222287.0368500003
913,2020-09-10,2241809.136850001
914,2020-09-11,2237500.7868500007
915,2020-09-14,2215846.0368500003
916,2020-09-15,2221641.9868500005
917,2020-09-16,2242808.636850001
918,2020-09-17,2231491.386850001
919,2020-09-18,2201141.5868500005
920,2020-09-21,2153851.086850001
921,2020-09-22,2121623.5868500005
922,2020-09-23,2127198.2368500005
923,2020-09-24,2084219.4368500009
924,2020-09-25,2102782.1868500006
925,2020-09-28,2146488.0368500007
926,2020-09-29,2175709.9868500005
927,2020-09-30,2179405.2868500003
928,2020-10-01,2209628.886850001
929,2020-10-05,2214834.33685
930,2020-10-06,2273996.4868500005
931,2020-10-07,2306137.6868500006
932,2020-10-08,2323752.5368500007
933,2020-10-09,2350705.7868500007
934,2020-10-12,2340224.1868500006
935,2020-10-13,2305455.9368500006
936,2020-10-14,2314200.6868500006
937,2020-10-15,2267937.8368500005
938,2020-10-16,2304421.136850001
939,2020-10-19,2334649.586850001
940,2020-10-20,2341468.1868500006
941,2020-10-21,2375913.9368500006
942,2020-10-22,2357166.4868500005
943,2020-10-23,2371720.636850001
944,2020-10-26,2340335.386850001
945,2020-10-27,2353314.2868500007
946,2020-10-28,2307221.8368500005
947,2020-10-29,2259020.7368500005
948,2020-10-30,2260940.4868500005
949,2020-11-02,2306774.4868500005
950,2020-11-03,2375505.3368500005
951,2020-11-04,2380381.486850001
952,2020-11-05,2422270.7868500003
953,2020-11-06,2455724.886850001
954,2020-11-09,2506458.9868500005
955,2020-11-10,2581627.586850001
956,2020-11-11,2591733.5368500007
957,2020-11-12,2587342.886850001
958,2020-11-13,2577991.636850001
959,2020-11-14,2602455.0368500003
960,2020-11-17,2627496.7368500005
961,2020-11-18,2608542.8368500005
962,2020-11-19,2584253.7368500005
963,2020-11-20,2641123.0368500007
964,2020-11-23,2615264.8868500004
965,2020-11-24,2616175.086850001
966,2020-11-25,2567949.0368500007
967,2020-11-26,2603257.9868500005
968,2020-11-27,2629972.5368500007
969,2020-12-01,2642371.6368500004
970,2020-12-02,2651484.836850001
971,2020-12-03,2654334.136850001
972,2020-12-04,2670925.5368500003
973,2020-12-07,2679640.7868500007
974,2020-12-08,2677227.7368500005
975,2020-12-09,2696572.6868500006
976,2020-12-10,2681444.386850001
977,2020-12-11,2690721.886850001
978,2020-12-14,2707634.386850001
979,2020-12-15,2727144.0368500007
980,2020-12-16,2780397.386850001
981,2020-12-17,2810630.136850001
982,2020-12-18,2798885.136850001
983,2020-12-21,2704122.9868500005
984,2020-12-22,2724764.3868500004
985,2020-12-23,2725027.4868500005
986,2020-12-24,2761248.386850001
987,2020-12-28,2805416.1868500006
988,2020-12-29,2823262.68685
989,2020-12-30,2832099.0368500007
990,2020-12-31,2854301.636850001
