date,a2c,ddpg,td3,ppo,sac,mvo
2017-02-22,2113376.472175001,2118560.7092500003,1965609.2043500002,2041871.8272000006,2109663.68,2308915.0789112383
2017-02-23,2099979.472175001,2104853.4592500003,1954377.6043500004,2028874.2666500008,2101106.769750001,2289037.9729047157
2017-02-27,2091073.3221750015,2103103.1592500005,1936838.9043500004,2013447.9083750008,2092359.2748000005,2282207.4009333523
2017-02-28,2105858.0721750017,2098854.6092500007,1931732.2043500002,2013950.7940250009,2094637.7446250005,2279693.4509878624
2017-03-01,2115855.0221750014,2127762.6092500007,1973885.1043500004,2046442.7240750005,2115001.2349250005,2298372.278671448
2017-03-02,2102079.522175001,2109529.50925,1941195.8043500003,2018416.4503250008,2100261.570375,2274104.571746452
2017-03-03,2088018.5721750015,2112242.1592500005,1943230.2043500002,2012152.9777000009,2091324.0483250008,2273038.20230857
2017-03-06,2106500.022175002,2119057.9092500005,1937822.0043500003,2016550.469550001,2095513.1152000006,2279147.2891439516
2017-03-07,2103417.022175001,2116498.9092500005,1934958.6043500004,2012550.827350001,2095032.4152000009,2280681.4266658165
2017-03-08,2105941.4221750014,2111554.35925,1932025.0043500003,2007884.123825001,2098283.4152000006,2280179.5941101024
2017-03-09,2114233.972175001,2083718.0592500004,1860803.1043500002,1974999.7930750006,2104792.365200001,2278156.559420126
2017-03-10,2115052.6721750014,2082395.5592500004,1865660.1043500002,1973115.531000001,2106265.6652000006,2279220.406294681
2017-03-14,2162584.2721750014,2129485.9592500003,1897032.9043500004,2019947.679500001,2157966.615200001,2344160.0983336596
2017-03-15,2159068.272175001,2131007.4092500005,1895756.1043500002,2017264.5543000007,2160183.5652000005,2345019.8606815767
2017-03-16,2182500.522175001,2146376.0092500006,1903555.2043500002,2039195.7903250009,2179018.4652000004,2367469.017862548
2017-03-17,2179967.022175001,2137880.4092500005,1899114.3043500003,2031719.1484500011,2175620.6652000006,2360444.424533992
2017-03-20,2183018.6721750014,2134976.60925,1896731.80435,2034760.5686250008,2184957.9652000004,2367603.0699182414
2017-03-21,2176322.972175001,2110861.4592500003,1841126.2043500002,2004635.1823500008,2183977.615200001,2357836.9378908942
2017-03-22,2156962.2721750014,2102826.5092500006,1827791.3043500006,1995785.4706250008,2169586.8152000005,2326100.253346726
2017-03-23,2162953.4221750014,2116456.0092500006,1831537.1043500004,2003600.511050001,2178217.365200001,2341761.1640540864
2017-03-24,2162394.6721750014,2116115.5592500004,1833690.4043500002,1997272.0930750007,2173868.4652000004,2335638.038967735
2017-03-27,2138651.7221750016,2102678.2092500003,1835015.6043500004,1985114.2683000008,2158051.4152000006,2319944.8610643456
2017-03-28,2156968.522175001,2115641.5092500006,1842168.8043500003,1998217.6703000008,2180559.815200001,2344611.045410675
2017-03-29,2172354.3221750013,2122464.0092500006,1844735.4043500004,2000869.7902000009,2189932.2652000007,2356548.837920499
2017-03-30,2197650.9221750014,2126171.4592500003,1834910.3043500003,1999409.2967250007,2210721.215200001,2371969.056609731
2017-03-31,2192659.5721750013,2134212.2092500003,1843810.2043500002,2004530.6559750007,2192260.5652000005,2368609.804850239
2017-04-03,2198047.3221750013,2176754.6592500005,1904390.3043500003,2044716.4178250001,2204922.7652000007,2386819.899113614
2017-04-05,2199384.0721750013,2178242.2592500006,1916781.1043500002,2039535.2082750015,2191495.4152000006,2407057.0901551824
2017-04-06,2202529.972175001,2177587.2092500003,1898387.5043500003,2036014.5220250008,2191914.5152000003,2405856.2288361136
2017-04-07,2202354.722175001,2152828.5092500006,1866188.30435,2018518.006850001,2181583.0152000007,2399252.0442676335
2017-04-10,2187639.5721750017,2142366.3092500004,1854065.7043500002,2013067.829150001,2170489.365200001,2390673.998981451
2017-04-11,2200666.6221750015,2145351.5592500004,1857945.2043500002,2021564.9117500007,2179667.4652000004,2404360.0841099815
2017-04-12,2197682.1721750014,2137664.10925,1861444.80435,2023813.1114000008,2178687.565200001,2395399.6458334243
2017-04-13,2207511.722175001,2140940.4592500003,1861254.9043500002,2028442.6667750007,2181671.7152000004,2404896.4230840714
2017-04-17,2190443.0721750013,2147417.1592500005,1869851.4043500004,2026278.7944750006,2171357.6152000003,2396152.6726803132
2017-04-18,2181147.272175001,2130438.4592500003,1848704.3043500003,2005017.3511000008,2164132.1152000003,2377341.5356942634
2017-04-19,2188129.972175001,2132636.35925,1836975.9043500004,2009001.6285750011,2171111.7152000004,2384695.277786092
2017-04-20,2200101.6721750014,2149697.0592500004,1839686.3043500003,2030193.341600001,2194772.115200001,2412502.7442615163
2017-04-21,2214147.622175001,2142661.9592500003,1833788.3043500006,2022398.331375001,2200537.5652000005,2420172.8924401295
2017-04-24,2233362.972175001,2161479.1592500005,1837821.6043500004,2040245.1793000011,2233579.365200001,2449996.5374128213
2017-04-25,2263316.3721750015,2183755.2592500006,1859472.8043500003,2072568.529775001,2249466.7652000007,2478452.4508433174
2017-04-26,2277538.6721750014,2179546.10925,1846743.6043500004,2063613.7478250007,2268683.4652000004,2486810.4223658536
2017-04-27,2289074.1721750014,2170350.1592500005,1834903.4043500004,2056846.332025001,2268519.1152000003,2483621.1466613724
2017-04-28,2286292.8221750013,2168658.3092500004,1830422.2043500005,2062474.9102250012,2258604.9652000004,2466957.3705842607
2017-05-02,2280262.0221750014,2166713.7592500006,1828655.4043500004,2056200.067975001,2264444.8152000005,2485644.166563279
2017-05-03,2286711.622175001,2167942.35925,1831946.4043500002,2062664.2138750008,2264126.9152000006,2485132.5005469723
2017-05-04,2294293.122175001,2183343.9092500005,1856357.5043500003,2086128.6201000006,2268227.0152000007,2507510.2567061223
2017-05-05,2300500.0221750014,2171456.3092500004,1852440.2043500002,2086825.369550001,2262611.9152000006,2502972.148125137
2017-05-08,2315088.722175001,2172307.7092500003,1847925.0043500003,2093073.361525001,2269014.1152000003,2501616.051510165
2017-05-09,2314716.5721750013,2169244.7592500006,1827525.2043500005,2085548.4985500008,2265726.1152000003,2481443.771994088
2017-05-10,2323268.8221750013,2186837.0592500004,1846395.1043500002,2090215.2589000007,2288986.6652000006,2512612.689376794
2017-05-11,2329340.722175001,2184513.60925,1853433.2043500002,2088316.8418000008,2287528.115200001,2530119.569106773
2017-05-12,2307336.7721750014,2171831.5592500004,1840993.8043500003,2066034.306250001,2276769.215200001,2505120.645625701
2017-05-15,2323309.9721750016,2202702.5592500004,1887531.8043500003,2109301.417225001,2290261.2652000007,2512972.0366550745
2017-05-16,2327524.0221750014,2217147.35925,1917504.6043500002,2119927.706200001,2291741.465200001,2522290.0012932327
2017-05-17,2331756.772175002,2218201.2592500006,1923345.6043500004,2129723.743725001,2289551.0152000007,2519821.98352047
2017-05-18,2321370.8721750015,2190655.60925,1886175.4043500002,2096183.0127750004,2276574.115200001,2491879.1903222557
2017-05-19,2305441.3721750015,2172661.35925,1878290.2043500002,2068791.243125001,2264151.2152000004,2470649.1014865413
2017-05-22,2301454.472175001,2150733.7092500003,1866458.1043500004,2040180.133075001,2257492.365200001,2472868.665151173
2017-05-23,2271850.472175001,2123442.7092500003,1849486.9043500002,2017076.2083750009,2226092.6652000006,2455662.194383491
2017-05-24,2258181.5721750013,2105530.7592500006,1813409.5043500003,1997720.656525001,2217461.3152000005,2443407.3855319005
2017-05-25,2297970.022175001,2098747.3092500004,1771250.8043500003,1987830.504500001,2247124.565200001,2469023.774261699
2017-05-26,2309864.9721750016,2102001.60925,1775800.3043500006,1994345.2380250013,2250286.365200001,2498457.1193627715
2017-05-29,2327046.0221750014,2106065.35925,1780284.5043500003,1991394.8691500009,2255495.5652000005,2511575.0516290935
2017-05-30,2338174.022175001,2127123.3092500004,1808966.1043500002,2021429.351725001,2261477.9652000004,2517233.933807496
2017-05-31,2342477.2221750016,2135100.0092500006,1835723.2043500002,2038473.7517250006,2261052.1652000006,2525884.4632217325
2017-06-01,2338796.4221750014,2131887.0092500006,1831131.3043500003,2035204.301725001,2263752.5652000005,2522398.6445047418
2017-06-02,2352067.0721750013,2152904.5592500004,1849251.5043500003,2051648.101725001,2283158.6652000006,2532806.1362543358
2017-06-05,2371014.6221750015,2152476.2592500006,1879779.1043500002,2045445.251725001,2283856.715200001,2606246.9364380036
2017-06-06,2360221.1721750014,2145200.4592500003,1870596.4043500004,2036846.9517250012,2275578.415200001,2575887.293440357
2017-06-07,2374276.972175001,2151968.35925,1874226.7043500005,2041349.651725001,2282948.5652000005,2589590.219273189
2017-06-08,2359808.1721750014,2171547.35925,1916471.4043500004,2053519.001725001,2294831.165200001,2584485.1887416616
2017-06-09,2378378.372175001,2170891.25925,1909018.1043500004,2053290.1017250011,2310908.5152000007,2594601.2033660836
2017-06-12,2374046.6721750014,2165999.4592500003,1900917.2043500002,2054414.2017250007,2313262.615200001,2582326.6417549644
2017-06-13,2375450.6221750015,2098834.9092500005,1901476.0043500003,2053341.1017250011,2324098.9152000006,2592610.7273592735
2017-06-14,2367439.1721750014,2110188.0092500006,1923074.2043500005,2063183.451725001,2313480.865200001,2591912.7642320795
2017-06-15,2354574.6721750014,2116345.9592500003,1936623.7043500002,2059168.251725001,2305603.8152000005,2576042.676168412
2017-06-16,2356799.9721750016,2109725.3092500004,1929295.7043500002,2056243.3517250014,2303549.7652000003,2579498.332871725
2017-06-19,2379031.9221750014,2114298.1092500007,1920094.4043500002,2053180.501725001,2321853.065200001,2592298.863351493
2017-06-20,2379524.772175001,2115782.2592500006,1920067.8043500003,2062123.4517250007,2316910.865200001,2590002.219725092
2017-06-21,2385389.9721750016,2116478.2592500006,1923285.3043500003,2062937.5517250013,2320814.3152000005,2590116.0987513764
2017-06-22,2385422.1221750015,2121226.6092500007,1896090.7043500002,2062327.151725001,2338645.1652000006,2596874.221995551
2017-06-23,2362096.8721750015,2119625.0592500004,1897862.5043500003,2056622.5517250008,2325507.715200001,2578754.6970636966
2017-06-27,2339743.9721750016,2124603.4092500005,1902677.0043500003,2062634.901725001,2316114.2652000007,2570666.4836872146
2017-06-28,2315005.4721750016,2105005.0092500006,1896844.9043500004,2045401.4017250012,2298383.3152000005,2543852.680253969
2017-06-29,2312391.4721750016,2105391.0092500006,1900962.9043500004,2046662.4017250012,2295938.0652,2546905.075589763
2017-06-30,2316905.9221750014,2116861.85925,1932466.80435,2068957.7017250007,2297858.7152000004,2560898.8958273386
2017-07-03,2340443.122175001,2128375.5092500006,1942109.6043500004,2090826.7017250012,2313082.865200001,2587632.3744742665
2017-07-04,2322437.7721750014,2120458.5592500004,1910975.0043500003,2063081.4517250012,2308125.8152000005,2585279.4802356185
2017-07-05,2334467.8221750017,2139852.1092500007,1928510.3043500003,2092168.2517250013,2312487.2152000004,2594213.40659084
2017-07-06,2344681.3721750015,2141050.0592500004,1934589.3043500006,2089109.1877500014,2320896.165200001,2603570.4819845953
2017-07-07,2336362.522175001,2147113.0592500004,1949397.5043500005,2084251.2354750012,2312792.6652000006,2595166.5255674827
2017-07-10,2354079.8221750013,2165257.2592500006,1962416.3043500003,2101355.3787500006,2332452.8652000003,2613142.706280737
2017-07-11,2353446.7221750016,2156757.50925,1938339.2043500002,2097343.351175001,2333169.8152000005,2610569.1073813755
2017-07-12,2359538.9721750016,2164375.6092500007,1939373.0043500003,2102663.671500001,2336066.7652000003,2616379.999738655
2017-07-13,2354738.7721750014,2173865.9092500005,1950805.8043500003,2074645.8922500007,2344680.365200001,2581843.4798705624
2017-07-14,2345500.5721750013,2170738.4592500003,1954475.2043500002,2066443.810200001,2337954.315200001,2574295.677623171
2017-07-17,2353359.4221750014,2187826.7092500003,1948168.7043500002,2082058.5602000009,2351018.0152000003,2587698.926241586
2017-07-18,2357036.1721750014,2192693.9592500003,1935805.3043500003,2100598.826025001,2362656.2652000007,2591131.2894583996
2017-07-19,2376905.3221750013,2162386.2092500003,1968977.0043500003,2038459.9744750008,2343724.2548,2573092.1102563743
2017-07-20,2384483.2721750014,2159009.5092500006,1953446.9043500002,2037195.671550001,2353788.104800001,2575473.7516578487
2017-07-21,2384099.4221750014,2171668.059250001,1966868.0043500003,2037414.8715500007,2341619.6624500006,2585225.324103246
2017-07-24,2400763.3221750013,2162423.5592500004,1933597.5043500003,2014504.9215500006,2353363.0781750004,2585826.2523108236
2017-07-25,2394577.322175001,2159546.6592500005,1930035.6043500004,2016170.0715500007,2353449.9269750006,2585058.256308809
2017-07-26,2390420.6721750014,2168581.0592500004,1942840.30435,2013668.0715500007,2359390.5284500006,2587684.5452418854
2017-07-27,2414392.3221750013,2163648.5592500004,1889437.7043500002,1996801.6215500007,2409346.2561000003,2612134.320118119
2017-07-28,2413473.5721750013,2138099.1592500005,1809648.3043500003,1951603.2215500006,2415315.3061,2614449.034891991
2017-07-31,2425578.1721750014,2127830.2092500003,1773870.0043500003,1929291.4715500008,2417283.9061000003,2627225.866218389
2017-08-01,2421630.3221750013,2138264.8592500007,1797200.7043500005,1948254.171550001,2419954.8061000006,2628360.156037132
2017-08-02,2419905.4721750016,2128705.1092500007,1775518.3043500003,1931400.6215500012,2410559.3061,2632538.184891438
2017-08-03,2415696.872175001,2116311.6592500005,1745391.4043500002,1926500.9215500008,2392567.6561000003,2627005.935763428
2017-08-04,2459422.122175001,2103089.9092500005,1729206.1043500004,1919189.5215500006,2400957.7561000003,2682391.6977294665
2017-08-07,2459570.8221750013,2095736.4592500003,1716030.1043500004,1910426.2715500009,2395107.3561000004,2680783.743107424
2017-08-08,2444370.5721750017,2060741.1592500005,1651778.1043500004,1863836.071550001,2385401.856100001,2654299.348395833
2017-08-09,2439375.0721750013,2041613.1592500005,1629611.5043500005,1843049.1215500012,2369578.7061,2654732.2894713785
2017-08-10,2423429.5221750014,2000818.6592500005,1571839.6043500006,1799029.4715500008,2346726.6061,2624537.532621134
2017-08-11,2403368.4221750014,1992908.3092500004,1602205.2043500002,1808697.3715500007,2323700.7561000003,2610162.9101702725
2017-08-14,2433384.3221750013,2024072.3592500004,1611599.1043500002,1833362.5215500009,2359497.0061000003,2652459.83195843
2017-08-16,2447475.5721750013,2035181.0592500004,1617466.0043500003,1831844.2215500008,2385998.5561,2661362.33837265
2017-08-17,2428256.472175001,2034214.8592500002,1616906.8043500003,1831239.0715500007,2375728.2561,2652448.9901079657
2017-08-18,2423548.7221750016,2020240.1092500002,1604042.4043500004,1822630.1215500007,2354808.8061000006,2646078.9311109604
2017-08-21,2404505.6221750015,2002996.8592500004,1574335.5043500005,1803957.1715500008,2345108.8061000006,2630701.716768748
2017-08-22,2405686.8221750013,2019287.7592500004,1601861.6043500002,1823377.5215500009,2352421.3061000006,2638457.9767596507
2017-08-23,2428599.0721750013,2041747.6592500005,1623890.3043500006,1845253.4215500013,2374714.3061000006,2653931.204883707
2017-08-24,2425839.022175001,2056631.3592500004,1651476.9043500004,1865822.5215500004,2376479.0061,2650715.3754907544
2017-08-28,2447965.722175001,2061741.2592500004,1636700.4043500002,1874052.9715500008,2391073.4561,2667251.9523853613
2017-08-29,2428617.5221750014,2036822.8092500004,1625268.1043500002,1861472.2215500006,2361845.1061,2635087.230637935
2017-08-30,2449813.6721750014,2061280.1592500005,1630534.7043500002,1882774.6715500008,2388720.5061,2670798.7720295554
2017-08-31,2469935.222175001,2077194.0092500004,1623178.2043500002,1894037.071550001,2406749.9061000003,2693302.080126535
2017-09-01,2498457.972175001,2119767.9092500005,1721691.2043500005,1965032.221550001,2412421.6061,2715358.4273909424
2017-09-04,2464680.8721750015,2109306.8592500007,1708853.5043500003,1945842.121550001,2399627.5561000006,2697209.763020642
2017-09-05,2479226.222175001,2120524.4092500005,1729386.3043500006,1958002.7715500009,2406601.9061000007,2734286.056292545
2017-09-06,2476515.0721750017,2117849.2092500003,1719419.9043500004,1951500.821550001,2405206.6061000004,2736819.4021837255
2017-09-07,2471559.1221750015,1964149.7592500004,1727681.4043500002,1964560.2215500008,2408030.9061000007,2693055.912130646
2017-09-08,2482456.4221750014,1948310.5592500004,1694943.4043500004,1945124.8215500007,2415160.9219750003,2690850.301722632
2017-09-11,2526523.8721750015,1959417.7092500005,1693232.9043500004,1968578.7715500009,2448314.6719750003,2720069.669253681
2017-09-12,2554559.3721750015,1979078.1592500003,1701119.7043500002,1995908.4896500008,2476329.5219750004,2750472.1736596813
2017-09-13,2542792.8221750013,1982869.1592500005,1720717.4043500002,1994304.4551500008,2474136.471975,2735978.5956728733
2017-09-14,2541853.3221750013,1990976.3092500004,1741661.4043500002,2006187.9441500008,2478505.1219750005,2736825.9962074
2017-09-15,2540358.4221750014,1982169.9092500005,1717217.3043500003,1994880.5078250007,2483599.1719750003,2734979.232945309
2017-09-18,2559247.7221750016,1991540.7592500004,1739338.6043500004,2004802.974475001,2493549.571975,2757815.8195115943
2017-09-19,2552721.7721750014,1983879.4592500003,1738065.7043500005,2001200.151975001,2479269.2719750004,2744967.611727386
2017-09-20,2536292.922175001,1997031.7092500005,1769526.8043500003,2007936.3073500008,2473867.1719750008,2731064.4000701285
2017-09-21,2530041.872175001,2034256.1092500004,1846545.9043500004,2046698.6073500006,2480474.321975,2723872.7219085824
2017-09-22,2500047.122175001,2007988.7092500005,1819366.5043500003,2018077.457350001,2456544.6719750003,2685131.5210758643
2017-09-25,2465724.6221750015,1979340.6592500005,1796861.3043500003,1981626.0573500006,2420903.6219750005,2655458.0042288345
2017-09-26,2443160.472175001,1962616.5592500004,1770108.5043500003,1951677.4073500007,2406617.071975,2623641.6108575594
2017-09-27,2415198.8721750015,1926705.1592500003,1730388.5043500003,1916969.2573500008,2377167.4719750006,2594793.8459327426
2017-09-28,2404994.722175001,1943063.1092500004,1760306.0043500005,1925379.8573500009,2390487.071975,2584111.394749329
2017-09-29,2415128.5721750013,1934720.4092500005,1739831.6043500004,1918441.1285500012,2398767.1719750008,2596514.21093461
2017-10-03,2432859.622175001,1952051.5092500004,1753491.0043500003,1940542.3285500011,2412908.8719750005,2630847.2981306356
2017-10-04,2435826.8221750013,1971187.4092500005,1782139.30435,1958977.928550001,2416195.9219750008,2636846.339555299
2017-10-05,2434528.522175001,1969723.2592500004,1777110.7043500005,1960084.8285500011,2412642.7219750006,2627925.007192905
2017-10-06,2444391.0721750013,1973740.4092500003,1771336.30435,1962341.9285500008,2417195.3719750005,2630361.822173411
2017-10-09,2447258.222175001,1981642.0092500004,1798696.0043500003,1972547.6240000005,2418363.621975001,2650353.6645767875
2017-10-10,2453901.8221750017,1983031.8592500004,1797874.6043500002,1972826.516425001,2421585.5219750004,2653101.8863363466
2017-10-11,2444505.472175001,1974135.0092500006,1773909.6043500004,1961743.9579500011,2413196.0219750004,2642291.4541319497
2017-10-12,2459392.5221750014,1983500.1592500005,1785015.4043500002,1960323.6527000007,2432265.5219750004,2666032.5375177553
2017-10-13,2487947.222175001,1986782.4592500005,1774356.7043500002,1964010.8052750009,2457791.771975001,2687648.571648935
2017-10-16,2494291.9721750016,2000354.6092500004,1802585.3043500003,1978320.644575001,2467445.771975001,2696436.95902403
2017-10-17,2521207.422175002,2002774.1092500002,1790225.9043500002,1984596.6445750007,2478628.2219750006,2704224.648323277
2017-10-18,2502140.3721750015,2001102.4592500003,1782043.8043500006,1978188.294575001,2471879.9219750008,2689055.8311128234
2017-10-19,2487984.5721750013,1990357.8592500004,1769815.5043500003,1968714.194575001,2455369.2719750004,2670240.0208448116
2017-10-23,2483355.6721750014,1997778.7092500005,1765933.8043500003,1980448.7945750009,2457570.2219750006,2674565.1336426884
2017-10-24,2528902.722175001,2008906.8092500004,1767618.2043500005,2004000.4945750008,2477516.521975,2699021.5648605293
2017-10-25,2504508.0221750014,2021929.8592500004,1773192.9043500002,2003732.744575001,2428938.571975,2656051.5542786233
2017-10-26,2508819.6221750015,2027514.0092500004,1764210.80435,2000072.444575001,2434872.5219750004,2650638.204784585
2017-10-27,2495757.372175001,2033570.2592500004,1793945.1043500004,2005790.0945750007,2443012.371975001,2654320.5824672235
2017-10-30,2511096.222175001,2048831.3592500004,1827681.2043500002,2023009.2945750009,2460114.7719750004,2695086.3193313563
2017-10-31,2508338.6721750014,2052048.1092500004,1830972.4043500004,2029937.354100001,2461580.5719750007,2711841.151361787
2017-11-01,2517398.622175001,2056621.9092500003,1803403.6043500004,2014656.7501250007,2482843.8719750005,2728632.8826494366
2017-11-02,2522861.472175001,2081487.4592500003,1840696.6043500004,2051387.200125001,2498752.7719750004,2759522.452450592
2017-11-03,2527773.7721750014,2084403.4092500003,1846391.30435,2044158.1001250008,2503886.6219750005,2763542.3552071275
2017-11-06,2549578.5721750013,2081076.3092500004,1894627.2043500002,2027207.950125001,2506849.9219750008,2872319.0069671543
2017-11-07,2498041.2221750016,2039854.2592500004,1870844.1043500004,1995602.1867500008,2463616.8219749997,2818905.108984777
2017-11-08,2522831.9221750014,2033266.1592500005,1846281.30435,2002042.297350001,2476687.221975,2815620.449025063
2017-11-09,2544673.472175001,2034177.8592500004,1875665.2043500002,2010469.300250001,2471968.521975001,2854068.860913133
2017-11-10,2535130.872175001,2027033.9092500005,1870916.6043500002,2000634.929850001,2459723.5719750007,2845517.8496049596
2017-11-13,2521055.722175001,2007890.7092500003,1856698.7043500002,1989668.5035500012,2436739.8719750005,2810369.7679292727
2017-11-14,2496796.572175001,1991894.6592500005,1848295.4043500004,1961630.594700001,2416087.8219750007,2799385.3269908447
2017-11-15,2511081.9721750016,1979408.0592500004,1840590.0043500005,1960231.5832500008,2405944.4719750006,2801550.3808201086
2017-11-16,2517199.9221750014,1990989.3592500004,1853691.2043500005,1960369.703075001,2413159.821975,2803575.8886538297
2017-11-17,2532076.7721750014,2006728.0092500006,1861692.9043500002,1962952.5848750006,2441182.6719750003,2836956.740310623
2017-11-20,2529788.7721750014,1992514.2592500004,1833486.2043500002,1947833.1757250007,2440547.5719750007,2829792.958199404
2017-11-21,2539261.7221750016,2022964.9592500003,1908759.0043500005,1979210.8351750008,2452807.521975,2868983.1763900006
2017-11-22,2557502.1721750014,2029471.6592500003,1891347.1043500004,1984703.1052250005,2473334.7719750004,2881850.8274565088
2017-11-23,2537444.0221750014,2020487.9592500003,1860470.7043500002,1969272.7147750007,2462801.9719750006,2861417.0817269227
2017-11-24,2545537.5721750017,2018165.5592500004,1866694.1043500004,1964961.8273750006,2468496.6219750005,2887144.597905618
2017-11-27,2545833.9221750014,2017589.2592500004,1867358.6043500004,1960232.9773750007,2471269.121975,2889375.8781335307
2017-11-28,2553934.4221750014,2012458.4092500003,1855096.7043500005,1956420.4736250013,2477052.8719750005,2883066.8890503384
2017-11-29,2543254.1721750014,2005414.2592500006,1849318.4043500004,1948569.599825001,2469645.2719750004,2874436.5748445103
2017-11-30,2522200.8721750015,1984198.7092500005,1848724.9043500004,1939282.844000001,2441065.3219750007,2852782.97963548
2017-12-01,2500264.7721750014,1954688.9092500005,1814943.9043500004,1906454.817050001,2419285.8719750005,2819591.3613168206
2017-12-04,2484415.872175001,1953290.3592500004,1818344.3043500006,1896907.2670500008,2410785.9719750006,2810448.1288168374
2017-12-05,2472407.5721750013,1943087.8592500004,1795513.5043500003,1879014.7170500006,2399405.271975001,2789041.127568212
2017-12-06,2448420.3221750017,1925556.0592500004,1777370.1043500004,1858936.3670500007,2369687.4219750003,2746712.5213333713
2017-12-07,2490073.5721750017,1941665.6592500005,1792957.5043500003,1888423.116900001,2391964.0719749997,2800309.414867904
2017-12-08,2510493.372175001,1952270.9092500005,1799570.2043500002,1895108.0669000007,2421454.8219750007,2828599.7699222267
2017-12-11,2510826.6221750015,1960425.1092500004,1810564.2043500005,1894056.7669000009,2432035.371975,2842668.168103328
2017-12-12,2482146.9221750014,1962256.8592500004,1839266.7043500002,1895278.716900001,2409044.071975,2828654.0198013335
2017-12-13,2476622.472175001,1955726.8092500004,1836127.5043500003,1896962.2169000006,2399396.471975,2822217.7219139147
2017-12-14,2499228.0721750013,1979360.8092500004,1863408.7043500005,1925648.8669000007,2418786.121975001,2838807.885362385
2017-12-15,2510804.2721750014,1991234.5092500004,1902075.9043500004,1941536.866900001,2436315.2719750004,2873541.9737429377
2017-12-18,2535629.9721750016,2006070.1592500003,1919758.5043500003,1956490.216900001,2452592.871975,2893618.160185662
2017-12-19,2549842.6721750014,2009994.3592500004,1939091.8043500003,1961815.9669000008,2456825.9719750006,2924244.4937435347
2017-12-20,2537086.2721750014,1994388.3592500004,1914950.1043500004,1944101.816900001,2440996.521975001,2904782.5212055016
2017-12-21,2537819.6721750014,1995941.7592500004,1910248.1043500004,1946694.7169000008,2445011.2719750004,2888764.300904307
2017-12-22,2542866.6221750015,1999920.0592500004,1900409.1043500004,1944190.433800001,2455591.3219750007,2892426.537014487
2017-12-26,2551859.5721750013,2017208.3092500004,1914656.0043500003,1964872.933800001,2465081.871975,2899802.277588208
2017-12-27,2539283.6721750014,2026211.2592500004,1928334.0043500003,1976410.6838000012,2467875.221975001,2889819.60805701
2017-12-28,2537172.5721750017,2021626.3592500004,1945785.4043500004,1973867.2338000012,2466604.7219750006,2893701.668602295
2017-12-29,2547286.172175002,2033263.8092500004,1941074.0043500003,1987660.3338000008,2480372.721975001,2909374.449250793
2018-01-01,2526611.5721750013,2016515.8092500004,1930808.0043500005,1968937.5338000013,2455967.7219750006,2878757.5976858763
2018-01-02,2528031.622175001,2019382.0592500004,1928629.0043500003,1965694.8338000008,2468969.2219750006,2879553.104699689
2018-01-03,2519903.0221750014,2000141.1092500004,1901535.2043500002,1941131.783800001,2454102.071975001,2877354.163922564
2018-01-04,2560637.8221750017,2038071.1092500004,1956218.4043500004,1993114.933800001,2484397.1719750008,2938170.2130421614
2018-01-05,2573605.622175001,2063955.4092500003,1996077.1043500004,2030242.1838000012,2501436.6719750008,2974008.348972235
2018-01-08,2575504.122175001,2069751.0592500004,2007887.5043500003,2030926.783800001,2505977.4219750003,2992449.6444817027
2018-01-09,2589763.472175001,2077136.4592500005,2003529.4043500004,2042925.933800001,2512433.3219750007,3007009.4259176524
2018-01-10,2573605.0221750014,2067626.3592500004,1978780.5043500003,2024486.7338000012,2504949.7219750006,2981294.450401782
2018-01-11,2581772.8721750015,2070833.4592500003,1972155.2043500002,2032646.1838000007,2517663.0219750004,2982703.0831263857
2018-01-12,2577648.3721750015,2077855.9592500003,1984850.5043500005,2031441.6338000011,2516575.6719750008,2982276.4037330598
2018-01-15,2607162.972175001,2103043.35925,1989855.4043500004,2042374.4338000012,2569420.771975001,3040940.849784853
2018-01-16,2580191.422175002,2095638.2092500005,1993541.7043500002,2038625.6338000007,2552913.8219750007,3000885.4534136085
2018-01-17,2587735.0221750014,2112308.60925,2013881.7043500002,2057216.933800001,2560679.4219750008,3013271.8153493763
2018-01-18,2599447.4221750014,2101880.85925,2000068.7043500002,2031522.983800001,2583599.8219750007,3019802.953886081
2018-01-19,2615745.3221750013,2116410.7092500003,2021773.7043500002,2045859.0838000008,2594015.1219750005,3039042.633186471
2018-01-22,2610425.1721750014,2118522.0092500006,2032555.5043500003,2044982.183800001,2590873.5719750007,3049683.367719494
2018-01-23,2615403.722175001,2134221.10925,2049491.3043500006,2049026.6838000012,2595189.2219750006,3047691.3842257154
2018-01-24,2604366.7221750016,2137124.85925,2057504.4043500004,2042190.883800001,2600115.6219750005,3025383.390650302
2018-01-25,2607448.6221750015,2121554.9092500005,2033893.3043500003,2025781.083800001,2602671.821975,3025580.6160474764
2018-01-29,2621275.0221750014,2101724.5592500004,1959305.80435,1983391.883800001,2631825.8719750005,3046294.8603937887
2018-01-30,2600997.0221750014,2074013.0092500004,1925072.4043500004,1955942.1838000012,2607626.8719750005,3011429.0371625135
2018-01-31,2598068.8221750013,2057509.3092500004,1874814.80435,1932004.433800001,2609925.4719750006,3001818.941693045
2018-02-01,2599585.972175001,2041889.5092500004,1820033.8043500003,1928912.633800001,2604931.321975,2970636.590429974
2018-02-02,2556463.722175001,1991239.5592500004,1792702.7043500005,1883711.4838000007,2546475.471975001,2908815.668315918
