,date,account_value
602,2021-05-24,2813034.381040001
603,2021-05-25,2809306.4910400007
604,2021-05-26,2810106.561040001
605,2021-05-27,2805490.571040001
606,2021-05-28,2810314.691040001
607,2021-06-01,2795482.381040001
608,2021-06-02,2792067.541040001
609,2021-06-03,2778031.541040001
610,2021-06-04,2811216.311040001
611,2021-06-07,2824410.9110400006
612,2021-06-08,2817166.4110400006
613,2021-06-09,2812951.271040001
614,2021-06-10,2833150.8310400005
615,2021-06-11,2839525.081040001
616,2021-06-14,2847768.7210400007
617,2021-06-15,2842272.8010400007
618,2021-06-16,2840142.421040001
619,2021-06-17,2829691.7310400004
620,2021-06-18,2796080.5110400007
621,2021-06-21,2834280.5110400007
622,2021-06-22,2853262.581040001
623,2021-06-23,2853704.171040001
624,2021-06-24,2869140.3610400013
625,2021-06-25,2868691.06104
626,2021-06-28,2888084.651040001
627,2021-06-29,2896030.751040001
628,2021-06-30,2896846.0210400005
629,2021-07-01,2911798.781040001
630,2021-07-02,2958910.1110400003
631,2021-07-06,2948296.021040001
632,2021-07-07,2963980.4487550007
633,2021-07-08,2935601.376885001
634,2021-07-09,2969401.756885001
635,2021-07-12,2972105.888450001
636,2021-07-13,2982571.832430001
637,2021-07-14,2990915.755120001
638,2021-07-15,2991561.905120001
639,2021-07-16,2975053.5051200003
640,2021-07-19,2911302.125120001
641,2021-07-20,2953378.225120001
642,2021-07-21,2985603.3851200007
643,2021-07-22,3005751.605120001
644,2021-07-23,3030994.105120001
645,2021-07-26,3037579.6052800007
646,2021-07-27,3015799.655280001
647,2021-07-28,3013744.345280001
648,2021-07-29,3022214.3752800007
649,2021-07-30,2980702.5752800005
650,2021-08-02,2976811.7952800007
651,2021-08-03,3006118.615280001
652,2021-08-04,2988859.195280001
653,2021-08-05,3020242.8852800005
654,2021-08-06,3036277.6452800003
655,2021-08-09,3032573.975280001
656,2021-08-10,3028628.8852800005
657,2021-08-11,3042707.325280001
658,2021-08-12,3061587.035280001
659,2021-08-13,3073670.185280001
660,2021-08-16,3078532.805280001
661,2021-08-17,3054000.44528
662,2021-08-18,3025303.8752800007
